kw,qid,label,mode,exact_label,exact_alias,ctx,sl_log1p,p31_cnt,p279_cnt,ctx_p31,ctx_p279,alias_inv,w_ctx,w_sl,w_p31,w_p279,w_ctx_p31,w_ctx_p279,w_alias_inv,bonus_label,bonus_alias,total
clouds,Q1102629,jeu à la demande,none,0,0,1.7,3.33,1.0,6.0,28.8,43.4,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.54
clouds,Q1102645,Cloud Nothings,none,0,0,0.0,2.56,1.0,0.0,16.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.25
clouds,Q16540469,Cloud Imperium Games,none,0,0,0.0,1.61,1.0,0.0,18.8,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,2.99
clouds,Q5135728,Cloudberry Kingdom,none,0,0,0.0,1.61,1.0,0.0,14.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.75
clouds,Q5135791,Cloudy with a Chance of Meatballs,none,0,0,1.3,1.79,1.0,0.0,14.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.4
clouds,Q50866964,Cloud Native Computing Foundation,none,0,0,0.0,2.56,2.0,0.0,31.7,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.7
clouds,Q4036320,Cloud9,none,0,0,0.0,2.2,2.0,0.0,24.4,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.94
clouds,Q5135655,Cloud County Community College,none,0,0,1.3,1.1,2.0,0.0,14.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.86
clouds,Q3681214,Cloudkicker,none,0,0,0.0,1.61,1.0,0.0,16.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.77
clouds,Q2162831,Cloud Nine,none,0,0,1.7,1.1,1.0,0.0,26.9,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.71
clouds,Q509074,Cloudina,none,0,0,0.4,2.56,1.0,0.0,11.5,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.72
clouds,Q111854927,Cloud M1,none,0,0,0.0,0.0,1.0,0.0,18.8,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,2.49
clouds,Q28974776,cloud-init,none,0,0,0.0,0.69,1.0,0.0,15.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.3
clouds,Q29186572,Cloudesley Brereton,none,0,0,0.0,1.39,1.0,0.0,26.0,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.25
