keyword,qid,label,exact_label,ctx_lab,sl_lab,p31_lab,p279_lab,exact_alias,ctx_ali,sl_ali,p31_ali,p279_ali,total_pure_score,__sitelinks,p31_cnt,has_p279
Corrosion,Q27219557,Corrosion Engineering,0,2.3,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Corrosion,Q56612978,Corrosion and erosion-corrosion behaviour of lean duplex stainless steels in marine and oilfield environments,0,4.5,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Corrosion,Q96332001,Corrosion Reviews,0,1.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Corrosion,Q112836283,Corrosion fatigue of 2024-T4 aluminium alloy in contact with superphosphate fertilizer,0,6.8,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Corrosion,Q11743785,corrosion of metals,0,2.3,1.1,0.0,1,0,0.0,1.1,0.0,1,0.0,2,0.0,1
Corrosion,Q17009174,Corrosion mapping by ultrasonics,0,2.3,0.69,0.0,0,0,0.0,0.69,0.0,0,0.0,1,0.0,0
Corrosion,Q5173035,Corrosion societies,0,2.3,0.69,0.0,0,0,0.0,0.69,0.0,0,0.0,1,0.0,0
Corrosion,Q16919268,corrosion under insulation,0,5.7,0.69,0.0,1,0,0.0,0.69,0.0,1,0.0,1,0.0,1
Corrosion,Q123280995,Corrosion inhibitors for the petroleum industry,0,5.7,0.69,0.0,0,0,0.0,0.69,0.0,0,0.0,1,0.0,0
Corrosion,Q123293279,Corrosion inhibitors for petroleum industry,0,2.3,0.69,0.0,0,0,0.0,0.69,0.0,0,0.0,1,0.0,0
Corrosion,Q5173030,Corrosion in space,0,3.4,0.69,0.0,1,0,0.0,0.69,0.0,1,0.0,1,0.0,1
Corrosion,Q5173029,Corrosion in ballast tanks,0,2.3,0.69,0.0,0,0,0.0,0.69,0.0,0,0.0,1,0.0,0
Corrosion,Q5173033,Corrosion loop,0,1.1,0.69,0.0,0,0,0.0,0.69,0.0,0,0.0,1,0.0,0
Corrosion,Q12623189,Corrosion Science Society of Korea,0,2.3,0.69,1.0,0,0,0.0,0.69,1.0,0,0.0,1,1.0,0
Corrosion,Q122761132,Corrosion inhibitor composition and methods of inhibiting corrosion during acid pickling,0,4.5,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Corrosion,Q585977,corrosion sous contrainte,0,1.1,2.77,0.0,1,0,0.0,2.77,0.0,1,0.0,15,0.0,1
Corrosion,Q600055,corrosion intergranulaire,0,2.3,2.56,0.0,0,0,0.0,2.56,0.0,0,0.0,12,0.0,0
Corrosion,Q1759493,corrosion caverneuse,0,2.3,2.48,0.0,0,0,0.0,2.48,0.0,0,0.0,11,0.0,0
Corrosion,Q1493450,Corrosion à haute température,0,2.3,2.2,0.0,1,0,0.0,2.2,0.0,1,0.0,8,0.0,1
Corrosion,Q1272537,Corrosion des aciers dans le béton,0,2.3,2.3,1.0,0,0,0.0,2.3,1.0,0,0.0,9,1.0,0
Corrosion,Q2997981,Corrosion aqueuse,0,1.1,0.69,0.0,0,0,0.0,0.69,0.0,0,0.0,1,0.0,0
Corrosion,Q2997982,Corrosion atmosphérique,0,1.1,0.69,0.0,0,0,0.0,0.69,0.0,0,0.0,1,0.0,0
Corrosion,Q2367906,galvanic corrosion,0,2.3,3.14,0.0,1,0,0.0,3.14,0.0,1,0.0,22,0.0,1
Corrosion,Q351261,eau d'alimentation de chaudière,0,0.0,2.4,0.0,1,1,1.1,2.4,0.0,1,22.71,10,0.0,1
Corrosion,Q1417876,glass disease,0,1.1,2.4,0.0,1,0,0.0,2.4,0.0,1,0.0,10,0.0,1
Corrosion,Q96331997,Corrosion Prevention and Control,0,2.3,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Corrosion,Q96331993,Corrosion Management,0,1.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Corrosion,Q96331985,Corrosion and Coatings,0,2.3,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Corrosion,Q96703291,Corrosion Science and Technology,0,2.3,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Corrosion,Q96331988,Corrosion Engineering,0,1.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Corrosion,Q56614267,Corrosion behaviour of X65 carbon steel under flowing conditions,0,2.3,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Corrosion,Q96332010,Corrosion Series,0,1.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Corrosion,Q96332005,Corrosion Science and Protection Technology,0,2.3,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Corrosion,Q96703288,Corrosion engineering digest,0,1.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Corrosion,Q60349014,Corrosion and tribo-corrosion behaviour of metallic orthopaedic implant materials,0,3.4,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q35616791,Raman micro spectroscopy for in vitro drug screening: subcellular localisation and interactions of doxorubicin.,0,5.7,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q57165330,Raman micro-spectroscopy: a powerful tool for the monitoring of dynamic supramolecular changes in living cells,0,6.8,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q39106169,Raman micro spectroscopy study of the interaction of vincristine with A549 cells supported by expression analysis of bcl-2 protein,0,6.8,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q38895616,Raman micro-spectroscopy for rapid screening of oral squamous cell carcinoma,0,2.3,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q28534438,Raman Micro-Spectroscopy Can Be Used to Investigate the Developmental Stage of the Mouse Oocyte,0,4.5,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q57157840,Raman micro-spectroscopy study of living SH-SY5Y cells adhering on different substrates,0,3.4,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q47318544,Raman micro-spectroscopy analysis of human lens epithelial cells exposed to a low-dose-range of ionizing radiation.,0,4.5,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q39563502,Raman micro-spectroscopy as a non-invasive cell viability test,0,2.3,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q51240651,Raman micro-spectroscopy applied to treatment resistant and sensitive human ovarian cancer cells,0,3.4,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q57466084,Raman micro-spectroscopy monitors acquired resistance to targeted cancer therapy at the cellular level,0,3.4,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q51153964,Raman micro-spectroscopy analysis of different sperm regions: a species comparison,0,3.4,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q57134885,Raman micro-spectroscopy for accurate identification of primary human bronchial epithelial cells,0,4.5,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q42260814,Raman micro-spectroscopy tracing human lymphocyte activation.,0,1.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q41821770,Raman micro-spectroscopy as a viable tool to monitor and estimate the ionic transport in epithelial cells,0,6.8,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q60718767,Raman micro-spectroscopy of western Mediterranean obsidian glass: one step towards provenance studies?,0,5.7,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q73877468,Raman micro-spectroscopy as a non-destructive technique for stone axes of new stone age,0,5.7,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q129151730,Raman Micro-Spectroscopy of Dental Pulp Stem Cells: An Approach to Monitor the Effects of Cone Beam Computed Tomography Low-Dose Ionizing Radiation,0,4.5,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q92052913,Raman micro-spectroscopy monitoring of cytochrome c redox state in Candida utilis during cell death under low-temperature plasma-induced oxidative stress,0,4.5,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q114749111,"Raman micro-spectroscopy on diamond, graphite and other carbon polymorphs from the ultrahigh-pressure metamorphic Kimi Complex of the Rhodope Metamorphic Province, NE Greece",0,6.8,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Raman micro spectroscopy,Q57861137,"Raman Micro-Spectroscopy Identifies Carbonaceous Particles Lying on the Surface of Crocidolite, Amosite, and Chrysotile Fibers",0,4.5,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
TEM,Q29023906,temporary exhibition,0,5.7,1.39,0.0,1,0,0.0,1.39,0.0,1,0.0,3,0.0,1
TEM,Q616667,temporal lobe epilepsy,0,0.0,2.94,2.0,1,0,0.0,2.94,2.0,1,0.0,18,2.0,1
TEM,Q19887878,Wikimedia infobox template,0,3.4,0.0,0.0,1,0,0.0,0.0,0.0,1,0.0,0,0.0,1
TEM,Q877647,European route E80,0,1.1,3.64,1.0,0,1,0.0,3.64,1.0,0,18.68,37,1.0,0
TEM,Q17911655,CYLD,0,2.3,1.39,1.0,1,1,0.0,1.39,1.0,1,21.33,3,1.0,1
TEM,Q744818,transmission electron microscope,0,1.1,3.4,0.0,1,1,0.0,3.4,0.0,1,21.04,29,0.0,1
TEM,Q36531,Tem,1,3.4,3.0,2.0,1,0,0.0,3.0,2.0,1,41.62,19,2.0,1
TEM,Q27713582,Temas odontologicos,0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
TEM,Q4895105,interim,0,0.0,1.61,0.0,1,0,0.0,1.61,0.0,1,0.0,4,0.0,1
TEM,Q21113782,tetraspanin-enriched microdomain,0,5.7,0.0,1.0,1,1,0.0,0.0,1.0,1,20.5,0,1.0,1
TEM,Q1756116,Temnora,0,1.1,2.48,1.0,0,0,0.0,2.48,1.0,0,0.0,11,1.0,0
TEM,Q142174,Témiscaming,0,1.1,2.83,1.0,0,0,0.0,2.83,1.0,0,0.0,16,1.0,0
TEM,Q492419,FCR 2001 Duisburg,0,0.0,3.0,1.0,0,0,0.0,3.0,1.0,0,0.0,19,1.0,0
TEM,Q7698689,Temple University Beasley School of Law,0,1.1,1.61,1.0,0,0,0.0,1.61,1.0,0,0.0,4,1.0,0
TEM,Q110779037,transmission electron microscopy,0,0.0,2.3,0.0,1,1,0.0,2.3,0.0,1,20.38,9,0.0,1
TEM,Q43018,Temple of Ephesian Artemis,0,3.4,4.53,5.0,0,0,0.0,4.53,5.0,0,0.0,92,5.0,0
TEM,Q6811189,Template:Infobox character,0,0.0,4.58,2.0,1,0,0.0,4.58,2.0,1,0.0,97,2.0,1
TEM,Q6919004,Template:Merge,0,0.0,5.49,1.0,0,0,0.0,5.49,1.0,0,0.0,242,1.0,0
TEM,Q603255,Percichthyidae,0,1.1,3.4,1.0,0,0,0.0,3.4,1.0,0,0.0,29,1.0,0
TEM,Q27722714,"Tempo (Rio de Janeiro, Brazil)",0,0.0,0.0,4.0,0,0,0.0,0.0,4.0,0,0.0,0,4.0,0
TEM,Q739827,Tém,0,0.0,2.3,1.0,0,0,0.0,2.3,1.0,0,0.0,9,1.0,0
TEM,Q7444259,Template:Compact TOC,0,0.0,5.06,1.0,0,0,0.0,5.06,1.0,0,0.0,157,1.0,0
TEM,Q19281,Tem,1,0.0,2.71,1.0,0,0,0.0,2.71,1.0,0,24.17,14,1.0,0
TEM,Q13384512,Template:Infobox lighthouse,0,0.0,4.01,1.0,0,0,0.0,4.01,1.0,0,0.0,54,1.0,0
TEM,Q1517587,Témiscouata,0,1.1,2.4,1.0,0,0,0.0,2.4,1.0,0,0.0,10,1.0,0
TEM,Q999473,Temora,0,2.3,2.56,2.0,0,0,0.0,2.56,2.0,0,0.0,12,2.0,0
TEM,Q18047858,PLXDC2,0,2.3,1.95,1.0,1,0,0.0,1.95,1.0,1,0.0,6,1.0,1
TEM,Q5816752,Template:GFDL-1.2-or-later,0,4.5,5.57,2.0,0,0,0.0,5.57,2.0,0,0.0,261,2.0,0
TEM,Q5461410,Template:Wikisource,0,0.0,5.48,1.0,0,0,0.0,5.48,1.0,0,0.0,240,1.0,0
TEM,Q14888544,temperature homeostasis,0,2.3,0.0,1.0,1,0,0.0,0.0,1.0,1,0.0,0,1.0,1
TEM,Q68816637,Temple,0,1.1,0.69,1.0,0,0,0.0,0.69,1.0,0,0.0,1,1.0,0
TEM,Q6117427,Template:Multicol-end,0,0.0,4.93,1.0,0,0,0.0,4.93,1.0,0,0.0,138,1.0,0
TEM,Q5829701,Template:Country data Venezuela,0,0.0,4.86,1.0,0,0,0.0,4.86,1.0,0,0.0,128,1.0,0
TEM,Q7000262,Template:Country data Mauritania,0,0.0,4.73,1.0,0,0,0.0,4.73,1.0,0,0.0,112,1.0,0
TEM,Q842400,temples of Kwan Tai,0,1.1,1.95,0.0,1,0,0.0,1.95,0.0,1,0.0,6,0.0,1
TEM,Q5832631,Template:Country data European Union,0,0.0,4.8,1.0,0,0,0.0,4.8,1.0,0,0.0,120,1.0,0
TEM,Q5621415,Template:Country data Austria,0,0.0,5.03,1.0,0,0,0.0,5.03,1.0,0,0.0,152,1.0,0
TEM,Q18615962,Temnaspis,0,1.1,2.08,1.0,0,0,0.0,2.08,1.0,0,0.0,7,1.0,0
TEM,Q6602990,Template:Spaces,0,0.0,5.29,1.0,0,0,0.0,5.29,1.0,0,0.0,198,1.0,0
TEM,Q5621848,Template:Str left,0,0.0,5.48,1.0,0,0,0.0,5.48,1.0,0,0.0,238,1.0,0
TEM,Q6609674,Template:))!,0,1.1,4.84,1.0,0,0,0.0,4.84,1.0,0,0.0,125,1.0,0
TEM,Q5618588,Template:Hide in print,0,1.1,5.04,1.0,0,0,0.0,5.04,1.0,0,0.0,154,1.0,0
TEM,Q6091158,Template:Days of the week,0,2.3,5.2,1.0,0,0,0.0,5.2,1.0,0,0.0,180,1.0,0
TEM,Q6021960,Template:Smiley,0,0.0,5.03,1.0,0,0,0.0,5.03,1.0,0,0.0,152,1.0,0
TEM,Q622088,Temnitztal,0,1.1,3.5,1.0,0,0,0.0,3.5,1.0,0,0.0,32,1.0,0
TEM,Q5616658,Template:Infobox computing device,0,0.0,4.3,1.0,0,0,0.0,4.3,1.0,0,0.0,73,1.0,0
TEM,Q7670676,Template:Country data Singapore,0,0.0,4.92,2.0,0,0,0.0,4.92,2.0,0,0.0,136,2.0,0
TEM,Q7169254,Template:BCDB title,0,0.0,3.81,1.0,0,0,0.0,3.81,1.0,0,0.0,44,1.0,0
TEM,Q7668142,Template:Country data Oman,0,0.0,4.74,1.0,0,0,0.0,4.74,1.0,0,0.0,114,1.0,0
TEM,Q5617064,Template:In use,0,8.0,5.36,1.0,0,0,0.0,5.36,1.0,0,0.0,211,1.0,0
TEM,Q16970,église,0,0.0,5.15,1.0,1,0,0.0,5.15,1.0,1,0.0,172,1.0,1
TEM,Q842402,mandir,0,0.0,4.04,0.0,1,0,0.0,4.04,0.0,1,0.0,56,0.0,1
TEM,Q44539,temple,0,0.0,4.75,0.0,1,0,0.0,4.75,0.0,1,0.0,115,0.0,1
TEM,Q34627,synagogue,0,1.1,4.83,0.0,1,0,0.0,4.83,0.0,1,0.0,124,0.0,1
TEM,Q175166,tempera,0,0.0,4.2,0.0,1,0,0.0,4.2,0.0,1,0.0,66,0.0,1
TEM,Q5393308,temple bouddhiste,0,0.0,3.47,0.0,1,0,0.0,3.47,0.0,1,0.0,31,0.0,1
TEM,Q425088,témozolomide,0,0.0,3.4,1.0,1,0,0.0,3.4,1.0,1,0.0,29,1.0,1
TEM,Q83404,Timișoara,0,0.0,4.74,5.0,0,0,0.0,4.74,5.0,0,0.0,114,5.0,0
TEM,Q1420239,université Temple,0,0.0,3.58,3.0,0,0,0.0,3.58,3.0,0,0.0,35,3.0,0
TEM,Q2635276,Temps immémorial,0,3.4,2.64,2.0,0,0,0.0,2.64,2.0,0,0.0,13,2.0,0
TEM,Q11471,temps,0,0.0,5.52,2.0,1,0,0.0,5.52,2.0,1,0.0,248,2.0,1
TEM,Q158106,arrondissement de Tempelhof-Schöneberg,0,0.0,3.76,1.0,0,0,0.0,3.76,1.0,0,0.0,42,1.0,0
TEM,Q929313,temponade cardiaque,0,0.0,3.37,2.0,1,0,0.0,3.37,2.0,1,0.0,28,2.0,1
TEM,Q3517772,temps des fêtes,0,1.1,3.4,1.0,1,0,0.0,3.4,1.0,1,0.0,29,1.0,1
TEM,Q408265,lorazépam,0,1.1,3.85,1.0,1,0,0.0,3.85,1.0,1,0.0,46,1.0,1
TEM,Q81054,tempête,0,0.0,4.84,1.0,1,0,0.0,4.84,1.0,1,0.0,126,1.0,1
TEM,Q184872,loisir,0,0.0,4.34,0.0,1,0,0.0,4.34,0.0,1,0.0,76,0.0,1
TEM,Q30192,Temps moyen de Greenwich,0,0.0,4.43,2.0,0,0,0.0,4.43,2.0,0,0.0,83,2.0,0
TEM,Q849737,Tomographie d'émission monophotonique,0,0.0,3.33,1.0,1,0,0.0,3.33,1.0,1,0.0,27,1.0,1
TEM,Q11663,temps,0,0.0,5.16,1.0,1,0,0.0,5.16,1.0,1,0.0,174,1.0,1
TEM,Q1144385,taux de prothrombine,0,4.5,3.4,0.0,1,0,0.0,3.4,0.0,1,0.0,29,0.0,1
TEM,Q182878,tempête de sable,0,1.1,4.26,1.0,1,0,0.0,4.26,1.0,1,0.0,70,1.0,1
TEM,Q28130149,temps-écran,0,0.0,3.09,0.0,1,0,0.0,3.09,0.0,1,0.0,21,0.0,1
TEM,Q31621,Coenraad Jacob Temminck,0,0.0,3.89,1.0,0,0,0.0,3.89,1.0,0,0.0,48,1.0,0
TEM,Q1536,temps universel coordonné,0,1.1,5.04,2.0,0,0,0.0,5.04,2.0,0,0.0,154,2.0,0
TEM,Q3281534,histoire moderne,0,0.0,4.37,4.0,1,0,0.0,4.37,4.0,1,0.0,78,4.0,1
TEM,Q21196,Pâques,0,1.1,5.35,2.0,0,0,0.0,5.35,2.0,0,0.0,210,2.0,0
TEM,Q1755136,temps de céphaline activée,0,3.4,2.94,1.0,1,0,0.0,2.94,1.0,1,0.0,18,1.0,1
TEM,Q185586,Timiș,0,0.0,4.23,1.0,0,0,0.0,4.23,1.0,0,0.0,68,1.0,0
TEM,Q519157,Templin,0,0.0,3.91,2.0,0,0,0.0,3.91,2.0,0,0.0,49,2.0,0
TEM,Q2680845,temple chinois,0,3.4,2.3,0.0,1,0,0.0,2.3,0.0,1,0.0,9,0.0,1
TEM,Q51685,Tempe,0,0.0,4.3,2.0,0,0,0.0,4.3,2.0,0,0.0,73,2.0,0
TEM,Q130011,orage magnétique,0,0.0,3.93,0.0,1,0,0.0,3.93,0.0,1,0.0,50,0.0,1
TEM,Q260732,temps de travail,0,0.0,3.87,0.0,1,0,0.0,3.87,0.0,1,0.0,47,0.0,1
TEM,Q3157041,tempête tropicale,0,1.1,2.08,0.0,1,0,0.0,2.08,0.0,1,0.0,7,0.0,1
TEM,Q6807904,maison d'assemblée,0,0.0,1.39,0.0,1,0,0.0,1.39,0.0,1,0.0,3,0.0,1
TEM,Q1076369,choc cytokinique,0,0.0,3.26,1.0,1,0,0.0,3.26,1.0,1,0.0,25,1.0,1
TEM,Q82128,Temuco,0,0.0,4.62,2.0,0,0,0.0,4.62,2.0,0,0.0,100,2.0,0
TEM,Q11466,température,0,0.0,5.1,1.0,1,0,0.0,5.1,1.0,1,0.0,163,1.0,1
TEM,Q1136687,temple de la renommée du hockey,0,1.1,3.37,1.0,0,0,0.0,3.37,1.0,0,0.0,28,1.0,0
TEM,Q196939,témoin,0,1.1,4.22,2.0,1,0,0.0,4.22,2.0,1,0.0,67,2.0,1
TEM,Q1454583,temple maçonnique,0,0.0,2.64,0.0,1,0,0.0,2.64,0.0,1,0.0,13,0.0,1
TEM,Q663272,expert ou experte judiciaire,0,0.0,3.3,2.0,1,0,0.0,3.3,2.0,1,0.0,26,2.0,1
TEM,Q1046088,temple de la renommée,0,1.1,3.33,1.0,1,0,0.0,3.33,1.0,1,0.0,27,1.0,1
TEM,Q414796,témazépam,0,0.0,3.37,1.0,1,0,0.0,3.37,1.0,1,0.0,28,1.0,1
TEM,Q1997676,Tempoal,0,0.0,2.48,1.0,0,0,0.0,2.48,1.0,0,0.0,11,1.0,0
TEM,Q1196258,témoignage,0,0.0,3.37,2.0,1,0,0.0,3.37,2.0,1,0.0,28,2.0,1
TEM,Q720,Gengis Khan,0,0.0,5.32,1.0,0,0,0.0,5.32,1.0,0,0.0,204,1.0,0
TEM,Q363830,Tempelhof,0,1.1,3.3,1.0,0,0,0.0,3.3,1.0,0,0.0,26,1.0,0
TEM,Q4050817,Temnothorax,0,0.0,2.64,1.0,0,0,0.0,2.64,1.0,0,0.0,13,1.0,0
Combination of techniques,Q50940992,Combination of techniques for concentration and identification of microfilariae from peripheral blood,0,8.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Combination of techniques,Q59244970,Combination of techniques to quantify the distribution of bacteria in their soil microhabitats at different spatial scales,0,5.7,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Nsfc,Q4501917,National Natural Science Foundation of China,0,0.7,1.79,4.0,0,1,0.0,1.79,4.0,0,22.08,5,4.0,0
Nsfc,Q34450449,NSFC health research funding and burden of disease in China,0,2.2,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Nsfc,Q21866939,National Society of Film Critics Award,0,0.7,0.69,1.0,1,0,0.0,0.69,1.0,1,0.0,1,1.0,1
Nsfc,Q1206671,National Society of Film Critics,0,0.7,3.14,2.0,0,1,0.0,3.14,2.0,0,19.88,22,2.0,0
Nsfc,Q51612693,NSFC spurs significant basic research progress of respiratory medicine in China,0,2.2,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Nsfc,Q119455717,NSFC promotes discipline construction and talent cultivation of forestry scientific research institutes——Analysis of projects funded by NSFC during 2008～2017 in Chinese Academy of Forestry,0,2.9,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Nsfc,Q120458446,NSFC Should Strengthen Its Guard Against “Misconduct in Science”,0,0.7,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Nsfc,Q119452324,NSFC promotes the healthy development of discipline construction in agricultural scientific research institutes,0,2.2,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Nsfc,Q16880581,NSFC,1,0.0,0.69,1.0,0,0,0.0,0.69,1.0,0,22.55,1,1.0,0
Nsfc,Q120922952,The Redesigned Context and Inspiration of Evaluation Expert Management Regulation for National Natural Science Foundation of China,0,3.7,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Nsfc,Q121017887,NSFC材料与工程科学学科组织管理结构的探讨,0,2.2,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Nsfc,Q119256328,Graphic Characteristics and Interpretations of the District   Distribution of Medical Papers form NSFC,0,2.2,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Nsfc,Q120956359,NSFC资助下技术经济及管理学科基础研究投入产出分析,0,1.5,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Nsfc,Q119448405,Research on Valuation System of NSFC Projects of Management Science,0,2.9,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Nsfc,Q120978203,On the Post-evaluation of Management Science Project under NSFC:Using Logistic regression model,0,3.7,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Nsfc,Q121041633,Research on NSFC General Program Management Performance Evaluation——A Case Study of a Department of Sciences,0,2.9,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Nsfc,Q120996714,Zipf-Pareto distribution of medical papers from NSFC,0,1.5,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
National natural science foundation of china,Q4501917,National Natural Science Foundation of China,1,0.7,1.79,4.0,0,0,0.0,1.79,4.0,0,31.64,5,4.0,0
National natural science foundation of china,Q52217896,National Natural Science Foundation of China open access policy,0,0.7,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
National natural science foundation of china,Q43586067,National Natural Science Foundation of China promotes the development of Chinese medicine in China--an analysis of Chinese medicine project funded by National Natural Science Foundation of China in the last decade,0,3.7,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
National natural science foundation of china,Q92393314,National natural science foundation of China leads the comprehensive development of basic research in the field of male reproductive health in China,0,3.7,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Potential curves,Q77889371,Potential curves for the ground and numerous highly excited electronic states of K2 and NaK,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Potential curves,Q58178121,Potential curves and rovibrational energies for electronic states of the molecular ion KCs+,0,7.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Potential curves,Q46440149,Potential curves for the dissociative recombination of CO+.,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Potential curves,Q83220578,Potential curves for inner-shell states of CO calculated at multiconfigurational self-consistent field level,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Potential curves,Q128121449,Potential curves of alkali diatomic molecules and the origins of bonding anomalies,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Potential curves,Q127289033,Potential curves and molecular properties of Na2+,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Potential curves,Q127474448,Potential curves of Li2+ by a local potential method,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Potential curves,Q68810719,"Potential curves, radiative properties, and resonant energy transfer cross sections in neon",0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Potential curves,Q114102626,Potential curves of the lower nine states of Li<sub>2</sub> molecule: Accurate calculations with the free complement theory and the comparisons with the SAC/SAC-CI results,0,6.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Potential curves,Q128099761,Potential curves for Na2+ and resonance charge transfer cross sections,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Potential curves,Q126464782,Potential curves for dissociative electron attachment of CFCl3,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Potential curves,Q129146826,Potential Curve of the Metastable Helium Molecule,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q59623883,Long range interactions regulate V(D)J recombination at the murine immunoglobulin lambda locus,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q43901723,Long-range interactions within a nonnative protein,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
