kw,qid,label,mode,exact_label,exact_alias,ctx,sl_log1p,p31_cnt,p279_cnt,ctx_p31,ctx_p279,alias_inv,w_ctx,w_sl,w_p31,w_p279,w_ctx_p31,w_ctx_p279,w_alias_inv,bonus_label,bonus_alias,total
interneuron,Q1500732,interneuron,label,1,0,2.7,3.26,1.0,4.0,23.7,29.7,0.4,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,51.94
interneuron,Q24467899,interneuron migration,none,0,0,4.4,0.0,1.0,2.0,30.9,34.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.03
interneuron,Q21106479,interneuron migration from the subpallium to the cortex,none,0,0,3.8,0.0,1.0,2.0,30.9,31.1,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.15
interneuron,Q22295895,interneuron axon guidance,none,0,0,6.6,0.0,1.0,2.0,30.9,34.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,13.45
interneuron,Q105584035,Interneuronal mechanisms of hippocampal theta oscillation in full-scale model of the CA1 circuit,none,0,0,2.2,0.0,1.0,0.0,15.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.58
interneuron,Q22269727,interneuron sorting involved in substrate-independent cerebral cortex tangential migration,none,0,0,4.9,0.0,1.0,3.0,30.9,29.8,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.05
interneuron,Q22299520,interneuron-substratum interaction involved in interneuron migration from the subpallium to the cortex,none,0,0,6.6,0.0,1.0,2.0,30.9,34.6,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,13.45
interneuron,Q87410595,interneuron from layer I of the cortex,none,0,0,2.7,0.0,1.0,3.0,23.7,33.9,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.39
intellectual disability,Q183560,intellectual disability,label,1,0,1.1,4.25,1.0,12.0,23.5,48.4,0.074,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,62.05
intellectual disability,Q3317827,disability affecting intellectual abilities,alias,0,1,1.1,1.79,1.0,6.0,26.8,50.4,0.4,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,37.49
intellectual disability,Q1164401,Pitt-Hopkins syndrome,none,0,0,3.3,2.77,2.0,11.0,29.6,51.2,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,14.98
intellectual disability,Q4731121,Allan-Herndon-Dudley syndrome,none,0,0,2.7,1.95,2.0,17.0,29.6,51.5,0.1,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,17.06
intellectual disability,Q12145457,mental disability,alias,0,1,0.5,2.08,2.0,5.0,28.3,47.3,0.222,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,36.15
intellectual disability,Q6714500,L1 syndrome,none,0,0,4.9,1.79,1.0,15.0,23.5,50.9,0.118,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,17.59
intellectual disability,Q28065629,Christianson syndrome,none,0,0,5.5,1.61,3.0,14.0,35.0,50.2,0.118,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,19.27
intellectual disability,Q109933168,"intellectual disability, autosomal recessive 18",none,0,0,0.0,0.0,1.0,4.0,26.8,38.2,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.78
intellectual disability,Q1019940,Borjeson-Forssman-Lehmann syndrome,none,0,0,1.6,2.2,3.0,18.0,35.0,51.6,0.125,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,17.4
intellectual disability,Q21051307,FRAXE intellectual disability,none,0,0,4.9,1.39,3.0,7.0,31.0,47.1,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,14.48
intellectual disability,Q22030615,MEDNIK syndrome,none,0,0,4.4,1.1,4.0,24.0,38.6,49.2,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,24.72
intellectual disability,Q26492833,multiple congenital anomalies-hypotonia-seizures syndrome 3,none,0,0,0.0,0.0,3.0,14.0,35.0,48.7,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.14
intellectual disability,Q50349611,autosomal dominant non-syndromic intellectual disability 7,none,0,0,3.8,0.0,3.0,10.0,35.0,47.4,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,14.47
intellectual disability,Q55784027,"intellectual disability, anterior maxillary Protrusion, and strabismus",none,0,0,0.5,0.0,2.0,3.0,31.6,39.5,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.89
intellectual disability,Q21124578,autosomal recessive spinocerebellar ataxia 20,none,0,0,0.0,0.0,3.0,17.0,35.0,50.0,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,14.02
intellectual disability,Q6717114,MORM syndrome,none,0,0,0.5,1.39,3.0,11.0,35.0,50.7,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.77
intellectual disability,Q18553391,Birk-Barel syndrome,none,0,0,0.0,1.1,2.0,10.0,29.6,51.2,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.6
intellectual disability,Q55782521,"intellectual disability, X-linked, syndromic, Bain type",none,0,0,1.1,1.1,2.0,5.0,31.6,44.7,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.13
intellectual disability,Q50349623,autosomal dominant non-syndromic intellectual disability 19,none,0,0,3.3,1.1,3.0,10.0,35.0,47.4,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,14.21
intellectual disability,Q55782514,"intellectual disability, X-linked 61",none,0,0,0.5,0.0,2.0,5.0,29.6,44.7,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.91
intellectual disability,Q55787983,MAN1B1-CDG,none,0,0,0.0,0.0,1.0,7.0,23.5,41.3,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.56
intellectual disability,Q55999494,"intellectual disability, X-linked, with panhypopituitarism",none,0,0,1.1,0.0,0.0,7.0,0.0,48.4,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.4
intellectual disability,Q5474830,Fountain syndrome,none,0,0,3.8,1.39,3.0,15.0,36.1,50.7,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,18.05
intellectual disability,Q7900262,Urban–Rogers–Meyer syndrome,none,0,0,0.5,1.39,2.0,7.0,30.5,42.5,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.79
intellectual disability,Q18412811,intellectual disability-spasticity-ectrodactyly syndrome,none,0,0,0.5,1.1,2.0,4.0,26.7,38.1,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.44
intellectual disability,Q55782513,intellectual disability-balding-patella luxation-acromicria syndrome,none,0,0,0.0,0.69,2.0,9.0,30.5,44.1,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.2
intellectual disability,Q51796815,Bd syndrome,none,0,0,0.0,0.69,2.0,13.0,30.5,48.5,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.44
intellectual disability,Q56014612,"intellectual disability, autosomal recessive 53",none,0,0,0.0,0.0,1.0,0.0,23.5,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,1.89
intellectual disability,Q101080302,Intellectual Disability (Compulsory Care and Rehabilitation) Amendment Act 2008 Commencement Order 2009,none,0,0,0.5,0.0,1.0,0.0,26.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.72
intellectual disability,Q55999515,"intellectual disability, X-linked, with or without seizures, Arx-related",none,0,0,1.6,0.0,2.0,5.0,31.6,44.7,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.7
intellectual disability,Q55784612,intellectual disability-strabismus syndrome,none,0,0,0.0,0.0,2.0,6.0,29.6,40.6,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.68
intellectual disability,Q101078981,Intellectual Disability (Compulsory Care and Rehabilitation) Act Commencement Order 2004,none,0,0,0.5,0.0,1.0,0.0,26.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.72
intellectual disability,Q7458705,sexual abuse and intellectual disability,none,0,0,0.5,1.61,0.0,4.0,0.0,28.3,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.59
intellectual disability,Q48989140,Wieacker syndrome,none,0,0,0.5,1.39,1.0,5.0,23.5,44.7,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.34
intellectual disability,Q104414279,Skraban-Deardorff syndrome,none,0,0,0.0,1.1,1.0,2.0,23.5,38.8,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.1
intellectual disability,Q55782075,Mietens syndrome,none,0,0,4.9,0.69,2.0,6.0,30.5,30.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,13.19
intellectual disability,Q111211724,intellectual disability sports,none,0,0,1.1,0.69,0.0,2.0,0.0,30.6,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.1
intellectual disability,Q55785189,"intellectual disability, autosomal recessive 59; MRT59",none,0,0,0.0,0.69,2.0,4.0,31.6,38.2,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.97
intellectual disability,Q55787265,intellectual disability-short stature-hypertelorism syndrome,none,0,0,0.0,0.69,2.0,7.0,30.5,42.5,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.99
intellectual disability,Q55785120,"intellectual disability, autosomal recessive 56; MRT56",none,0,0,0.0,0.0,2.0,4.0,31.6,38.2,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.82
intellectual disability,Q55785075,"intellectual disability, autosomal recessive 54; MRT54",none,0,0,0.0,0.0,2.0,4.0,31.6,38.2,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.82
intellectual disability,Q55782511,"intellectual disability, X-linked 99, syndromic, female-restricted; MRXS99F",none,0,0,0.5,0.0,2.0,5.0,31.6,44.7,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.43
intellectual disability,Q55782502,"intellectual disability, X-linked 101",none,0,0,0.5,0.0,2.0,0.0,31.6,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.57
intellectual disability,Q55784826,"intellectual disability, autosomal recessive 45",none,0,0,0.0,0.0,2.0,4.0,31.6,38.2,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.62
intellectual disability,Q55782519,"intellectual disability, X-linked 105; MRX105",none,0,0,0.5,0.0,2.0,0.0,31.6,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.77
intellectual disability,Q55785167,"intellectual disability, autosomal recessive 58; MRT58",none,0,0,0.0,0.0,2.0,4.0,31.6,38.2,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.82
intellectual disability,Q55787753,intellectual disability-obesity-brain malformations-facial dysmorphism syndrome,none,0,0,0.0,0.0,2.0,8.0,30.5,43.2,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.05
intellectual disability,Q55782518,"intellectual disability, X-linked 104; MRX104",none,0,0,0.5,0.0,2.0,0.0,31.6,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.77
intellectual disability,Q56014167,intellectual disability-expressive aphasia-facial dysmorphism syndrome,none,0,0,0.0,0.0,1.0,0.0,23.5,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.04
intellectual disability,Q55787222,intellectual disability-hypotonia-skin hyperpigmentation syndrome,none,0,0,0.0,0.0,1.0,4.0,23.5,38.1,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.24
deletion,Q18411409,deletion,label,1,0,1.1,0.69,0.0,5.0,0.0,49.2,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,38.53
deletion,Q656732,deletion mutation,none,0,0,3.3,3.66,0.0,5.0,0.0,40.6,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.69
deletion,Q558077,Williams-Beuren syndrome,none,0,0,4.9,3.85,4.0,49.0,36.8,43.2,0.125,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,41.51
deletion,Q650250,elision,alias,0,1,2.7,3.61,2.0,5.0,33.0,40.7,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,52.38
deletion,Q22897,Project:Deletion requests,none,0,0,0.0,5.55,2.0,0.0,25.0,0.0,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.13
deletion,Q18554351,22q11 deletion syndrome,none,0,0,3.8,0.0,2.0,2.0,29.6,19.5,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.7
deletion,Q1892153,WAGR syndrome,none,0,0,2.7,2.83,2.0,28.0,30.5,50.9,0.091,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,24.08
deletion,Q10964165,Wikipedia:Proposed deletion,alias,0,1,2.7,3.18,2.0,0.0,25.0,0.0,0.4,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,42.76
deletion,Q408179,SMAD family member 4,none,0,0,1.1,2.48,1.0,0.0,20.1,0.0,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.02
deletion,Q3297103,chromosome 1p36 deletion syndrome,none,0,0,0.0,2.77,3.0,12.0,33.1,49.2,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.26
deletion,Q474237,chromosome 18q deletion syndrome,none,0,0,0.0,2.08,1.0,6.0,23.5,36.1,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.96
deletion,Q5009984,Project:Deletion policy,none,0,0,1.1,5.31,2.0,0.0,25.0,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.02
deletion,Q14904159,SMAD family member 4,none,0,0,1.1,0.0,1.0,5.0,20.1,35.7,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.35
deletion,Q28444975,PTEN Deletion,alias,0,1,0.5,0.0,1.0,0.0,14.3,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,23.83
deletion,Q28382133,IKZF1 DELETION,alias,0,1,0.5,0.0,1.0,0.0,14.3,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,23.83
deletion,Q28444988,GSTP1 DELETION,alias,0,1,0.5,0.0,1.0,0.0,14.3,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,23.83
deletion,Q28445190,SMAD4 Deletion,alias,0,1,0.5,0.0,1.0,0.0,14.3,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,23.83
deletion,Q3508795,trichorhinophalangeal syndrome type II,none,0,0,0.5,2.08,2.0,17.0,30.5,49.3,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,14.66
deletion,Q5253647,deletion,label,1,0,1.6,1.1,0.0,2.0,0.0,33.9,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,36.99
deletion,Q574227,2q37 monosomy,none,0,0,2.7,1.95,2.0,15.0,30.5,51.3,0.143,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,16.0
deletion,Q97303168,Wikimedia deletion template,none,0,0,0.5,0.0,0.0,4.0,0.0,39.7,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.37
deletion,Q4557543,chromosome 18p deletion syndrome,none,0,0,0.0,1.1,1.0,4.0,23.5,34.0,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.86
deletion,Q10467859,Deletion,label,1,0,0.0,0.69,1.0,0.0,15.6,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,29.11
deletion,Q203237,Deletionpedia,none,0,0,0.0,3.18,2.0,0.0,27.3,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.46
deletion,Q22753,deletionism and inclusionism in Wikipedia,none,0,0,1.6,2.83,1.0,4.0,30.2,34.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.16
deletion,Q55786608,partial deletion of the long arm of chromosome 7,none,0,0,1.1,0.69,2.0,2.0,30.5,12.8,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.41
deletion,Q55788876,12q14 microdeletion syndrome,none,0,0,2.7,0.0,2.0,9.0,30.5,45.4,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.95
deletion,Q55789846,chromosome 12p deletion,none,0,0,0.0,0.0,1.0,2.0,15.8,24.4,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.21
deletion,Q107942737,Deletionpedia,none,0,0,0.0,0.0,2.0,0.0,27.3,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.37
deletion,Q29800458,Deletions Of G-rich DNA CELE_F33H2.1,none,0,0,1.6,0.0,1.0,0.0,20.1,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.47
deletion,Q50288859,Deletions in the AXIN1 gene prevent expression of AXIN1 protein,none,0,0,3.8,0.0,1.0,0.0,30.9,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.7
deletion,Q45314413,Deletions in the AXIN1 gene destabilize the destruction complex,none,0,0,2.7,0.0,1.0,0.0,24.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.32
deletion,Q45314416,Deletions in the AMER1 gene destabilize the destruction complex,none,0,0,2.7,0.0,1.0,0.0,24.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.32
deletion,Q21154056,chromosome 13q14 deletion syndrome,none,0,0,0.0,0.0,1.0,4.0,23.5,34.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.46
deletion,Q50288861,Deletions of the AMER1 gene prevent expression of AMER1 protein,none,0,0,3.8,0.0,1.0,0.0,30.9,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.7
deletion,Q109239725,deletion of articles on Wikipedia,none,0,0,2.7,2.2,3.0,0.0,33.5,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.11
deletion,Q55783279,distal monosomy 13q,none,0,0,0.0,0.0,2.0,7.0,30.5,27.2,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.99
deletion,Q56013962,facial dysmorphism-developmental delay-behavioral abnormalities syndrome due to 10p11.21p12.31 microdeletion,none,0,0,1.1,0.0,1.0,0.0,23.5,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.35
deletion,Q18975953,deletion of chromosome 3p associated meningioma,none,0,0,0.5,0.0,0.0,6.0,0.0,43.7,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.61
deletion,Q18250169,Del(Y)Sxrb<Rlll>-p,none,0,0,1.6,0.0,1.0,0.0,42.0,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.19
deletion,Q55790009,chromosome 17 deletion,none,0,0,0.0,0.0,1.0,8.0,15.8,43.2,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.96
deletion,Q18975948,deletion of chromosome 22 associated meningioma,none,0,0,0.5,0.0,0.0,4.0,0.0,42.4,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.4
deletion,Q18975944,deletion of short arm of chromosome 1 (1p) associated meningioma,none,0,0,0.5,0.0,0.0,6.0,0.0,43.7,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.61
deletion,Q29683113,dog-1,none,0,0,2.2,0.0,1.0,0.0,42.0,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.04
deletion,Q1879759,deletion instead of blocking,none,0,0,0.5,0.69,1.0,0.0,8.2,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.08
deletion,Q752298,maladie du cri du chat,none,0,0,0.0,3.71,2.0,8.0,27.7,46.7,0.111,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.24
deletion,Q39048665,délétion partielle du chromosome 2q,none,0,0,0.0,0.69,2.0,4.0,30.5,24.6,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.71
deletion,Q2916689,délétion de la spermatogenèse,none,0,0,0.5,2.08,0.0,2.0,0.0,30.8,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.14
deletion,Q8046191,délétions de l'Y,none,0,0,0.5,1.61,2.0,6.0,29.6,39.1,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.47
deletion,Q7252851,deletion proximale 18q,none,0,0,1.1,1.1,0.0,4.0,0.0,23.1,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.45
rare variants,Q55786087,rare variants of adenocarcinoma of the corpus uteri,none,0,0,2.2,0.0,1.0,3.0,23.5,23.8,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.65
rare variants,Q18393518,rare variant,label,1,0,2.2,0.69,0.0,2.0,0.0,35.4,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,35.71
glra2,Q18026157,GLRA2,label,1,0,2.2,1.39,1.0,2.0,42.0,41.9,0.4,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,40.46
glra2,Q21115954,Glycine receptor alpha 2,alias,0,1,2.7,0.0,1.0,4.0,20.1,37.8,0.333,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,32.39
glra2,Q29776637,glra4a,alias,0,1,2.2,0.0,1.0,0.0,42.0,0.0,0.333,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,26.58
glra2,Q29737949,glra2,label,1,0,2.2,0.0,1.0,0.0,42.0,0.0,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,32.15
glra2,Q24409164,Glra2,label,1,0,2.2,0.0,1.0,2.0,42.0,41.9,0.5,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,35.32
glra2,Q18298575,Glra2,label,1,0,2.2,0.0,1.0,2.0,42.0,41.9,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,35.99
glra2,Q21983317,"Glycine receptor, alpha 2 subunit",alias,0,1,3.3,0.0,1.0,0.0,20.1,0.0,0.5,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,30.8
glra2,Q29821654,"Glycine receptor, alpha 2",alias,0,1,2.7,0.0,1.0,0.0,20.1,0.0,0.5,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,29.16
glra2,Q28562406,"Glycine receptor, alpha 2",alias,0,1,2.7,0.0,1.0,0.0,20.1,0.0,0.286,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.45
glra2,Q56470526,glycine receptor alpha 2 glra2,alias,0,1,2.7,0.0,1.0,0.0,42.0,0.0,0.5,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,29.55
glra2,Q24597287,GLRA2,label,1,0,2.2,0.0,0.0,5.0,0.0,40.7,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,38.87
autism spectrum disorder,Q38404,autism,alias,0,1,2.7,4.77,2.0,13.0,29.1,49.9,0.154,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,60.98
autism spectrum disorder,Q1436063,autism spectrum disorder,label,1,0,3.3,4.17,2.0,5.0,42.8,46.0,0.167,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,60.56
autism spectrum disorder,Q108696374,autism and LGBT identities,none,0,0,3.3,2.08,1.0,3.0,15.4,38.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.89
autism spectrum disorder,Q55784749,autism spectrum disorder-epilepsy-arthrogryposis syndrome,none,0,0,1.1,0.0,3.0,12.0,35.0,44.3,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.61
autism spectrum disorder,Q124330929,autism spectrum disorder in girls and women,none,0,0,2.7,0.69,0.0,7.0,0.0,49.3,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.22
autism spectrum disorder,Q97046164,Autism Spectrum Disorders: Double Blind Randomized Placebo-control Active Pilot Study of Transcranial Magnetic Stimulation Applied to the Superior Temporal Sulcus,none,0,0,2.7,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.26
autism spectrum disorder,Q54851565,Autism Spectrum Disorder Foundation,none,0,0,1.6,0.0,1.0,0.0,32.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.09
autism spectrum disorder,Q65346865,Autism Spectrum Disorder (ASD) and Intellectual Disability (ID) Determinants in Tuberous Sclerosis Complex (TSC),none,0,0,3.3,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.92
autism spectrum disorder,Q96178837,Autism Spectrum Disorder or Attention Deficit Hyperactivity Disorder in Covid-19 Outbreak,none,0,0,2.7,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.26
autism spectrum disorder,Q63817006,Autism Spectrum Disorders (ASD) Driving Study,none,0,0,1.6,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.95
autism spectrum disorder,Q64709004,Autism Spectrum Disorders (ASD) Characterization Study,none,0,0,1.6,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.95
repetitive behaviors,Q61917964,Repetitive Behavior Disorders in People With Severe Mental Retardation,none,0,0,1.6,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.95
repetitive behaviors,Q18312647,Reb1,none,0,0,1.6,0.0,1.0,0.0,42.0,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.19
social interaction,Q609298,social interaction,label,1,0,1.1,3.3,1.0,8.0,35.9,49.6,0.4,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,53.84
